Closest_match,Score,Expected,Template_length,Template_Identity,Template_Coverage,Query_Identity,Query_Coverage,Depth,q_value,p_value,LCA_TaxId,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species
"77133|LC139050.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: MnTk12_01",454,2,870,34.37,34.48,99.67,290.0,2.41,446.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"130454|XM_016349621.1 PREDICTED: Arachis ipaensis uncharacterized LOC107645559 (LOC107645559), mRNA",570,2,855,34.15,34.27,99.66,291.81,2.81,562.39,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016309201.1 PREDICTED: Arachis ipaensis protein FAR1-RELATED SEQUENCE 5-like (LOC107607223), mRNA",1368,4,1506,35.66,35.79,99.63,279.41,3.29,1354.58,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016335947.1 PREDICTED: Arachis ipaensis uncharacterized LOC107632241 (LOC107632241), mRNA",454,2,801,37.08,37.45,99.0,267.0,2.25,446.88,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016336870.1 PREDICTED: Arachis ipaensis uncharacterized LOC107633229 (LOC107633229), mRNA",442,2,762,38.98,39.37,99.0,254.0,3.15,435.23,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016339805.1 PREDICTED: Arachis ipaensis protein MAIN-LIKE 1-like (LOC107636285), mRNA",850,2,672,44.05,44.64,98.67,224.0,5.36,844.0,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016340002.1 PREDICTED: Arachis ipaensis uncharacterized LOC107636499 (LOC107636499), mRNA",886,2,894,56.71,57.83,98.07,172.92,4.5,878.03,1e-26,3817,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,
"130454|XM_016340639.1 PREDICTED: Arachis ipaensis uncharacterized LOC107637202 (LOC107637202), mRNA",636,1,591,50.76,50.76,100.0,197.0,5.58,630.73,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016344097.1 PREDICTED: Arachis ipaensis uncharacterized LOC107640586 (LOC107640586), mRNA",336,1,336,74.7,76.79,97.29,130.23,5.38,333.0,1e-26,3817,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,
"130454|XM_016344227.1 PREDICTED: Arachis ipaensis serum response factor homolog A-like (LOC107640727), mRNA",752,1,444,63.06,63.06,100.0,158.57,5.04,748.03,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016344427.1 PREDICTED: Arachis ipaensis uncharacterized LOC107640924 (LOC107640924), mRNA",468,2,771,28.66,28.79,99.55,347.3,2.33,461.14,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016350938.1 PREDICTED: Arachis ipaensis uncharacterized LOC107646781 (LOC107646781), mRNA",420,2,831,36.1,36.1,100.0,277.0,2.17,412.62,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016351747.1 PREDICTED: Arachis ipaensis uncharacterized LOC107647691 (LOC107647691), mRNA",278,1,552,49.46,50.91,97.15,196.44,2.74,273.1,1e-26,3817,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,
"130454|XM_016308729.1 PREDICTED: Arachis ipaensis protein FAR-RED ELONGATED HYPOCOTYL 3-like (LOC107606696), mRNA",512,2,867,34.6,34.6,100.0,289.0,2.08,504.29,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016309623.1 PREDICTED: Arachis ipaensis uncharacterized LOC107607701 (LOC107607701), mRNA",998,3,1071,23.06,23.06,100.0,433.6,3.67,988.45,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016312973.1 PREDICTED: Arachis ipaensis uncharacterized LOC107611005 (LOC107611005), mRNA",580,2,786,38.17,38.17,100.0,262.0,3.82,573.0,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016312976.1 PREDICTED: Arachis ipaensis uncharacterized LOC107611007 (LOC107611007), mRNA",390,1,483,61.08,62.11,98.33,161.0,3.73,385.7,1e-26,3817,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,
"130454|XM_016317548.1 PREDICTED: Arachis ipaensis uncharacterized LOC107615489 (LOC107615489), mRNA",1208,3,1170,53.68,55.64,96.47,179.72,5.4,1197.57,1e-26,3817,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,
"130454|XM_016317630.1 PREDICTED: Arachis ipaensis uncharacterized LOC107615578 (LOC107615578), mRNA",572,2,939,31.95,31.95,100.0,313.0,2.53,563.65,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016317681.1 PREDICTED: Arachis ipaensis uncharacterized LOC107615633 (LOC107615633), mRNA",648,3,1080,27.78,27.78,100.0,360.0,2.5,638.4,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016322574.1 PREDICTED: Arachis ipaensis putative F-box protein At1g67623 (LOC107620410), mRNA",588,2,723,39.28,39.28,100.0,254.58,3.19,581.56,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016322719.1 PREDICTED: Arachis ipaensis uncharacterized LOC107620583 (LOC107620583), mRNA",490,2,966,31.06,31.06,100.0,322.0,2.17,481.42,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016322855.1 PREDICTED: Arachis ipaensis probable 1-deoxy-D-xylulose-5-phosphate synthase, chloroplastic (LOC107620729), mRNA",390,1,486,29.22,30.86,94.67,324.0,2.78,385.67,1e-26,3803,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,,
"130454|XM_016322999.1 PREDICTED: Arachis ipaensis protein FAR1-RELATED SEQUENCE 11-like (LOC107620909), mRNA",718,2,729,40.33,40.33,100.0,247.96,4.48,711.5,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_016323015.1 PREDICTED: Arachis ipaensis uncharacterized LOC107620931 (LOC107620931), mRNA",366,2,699,42.92,42.92,100.0,233.0,2.56,359.79,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"676241|LC145642.1 Uncultured sediment bacterium DNA, 16S ribosomal RNA and intergenic spacer, clone: OB1",474,1,658,58.51,60.18,97.22,166.16,4.13,468.14,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"676241|LC145680.1 Uncultured sediment bacterium DNA, 16S ribosomal RNA and intergenic spacer, clone: OB44",3286,3,1051,20.74,23.6,87.9,423.79,0.24,3276.6,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,,,
"676241|LC145689.1 Uncultured sediment bacterium DNA, 16S ribosomal RNA and intergenic spacer, clone: OB52",966,3,1246,29.61,33.23,89.13,300.97,2.29,954.9,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,,
"676241|LC145697.1 Uncultured sediment bacterium DNA, 16S ribosomal RNA and intergenic spacer, clone: OB9",2020,2,961,44.12,50.05,88.15,199.79,8.27,2011.41,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,,,
"77133|KX097091.1 Uncultured bacterium clone S5-1_26 16S ribosomal RNA gene, partial sequence",1324,4,1449,66.25,66.39,99.79,150.62,4.5,1311.09,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097265.1 Uncultured bacterium clone T9-1_11 16S ribosomal RNA gene, partial sequence",856,4,1528,37.83,39.27,96.33,254.67,3.26,842.42,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|KX097429.1 Uncultured bacterium clone T1-1_86 16S ribosomal RNA gene, partial sequence",3336,4,1548,61.5,61.76,99.58,161.92,10.72,3322.17,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097506.1 Uncultured bacterium clone T3-1_68 16S ribosomal RNA gene, partial sequence",786,4,1473,61.24,61.3,99.89,163.12,2.4,772.91,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097546.1 Uncultured bacterium clone T4-1_8 16S ribosomal RNA gene, partial sequence",1060,4,1514,56.34,56.54,99.65,176.87,3.76,1046.52,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097556.1 Uncultured bacterium clone T4-1_18 16S ribosomal RNA gene, partial sequence",3236,4,1551,66.92,67.25,99.52,148.71,11.31,3222.14,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097607.1 Uncultured bacterium clone T4-1_77 16S ribosomal RNA gene, partial sequence",1556,4,1552,56.06,56.38,99.43,177.37,5.72,1542.16,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097614.1 Uncultured bacterium clone T4-1_86 16S ribosomal RNA gene, partial sequence",1418,4,1527,29.47,29.47,100.0,339.33,4.71,1404.39,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097636.1 Uncultured bacterium clone T3-1_112 16S ribosomal RNA gene, partial sequence",5086,4,1530,55.75,55.75,100.0,179.37,15.69,5072.32,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097639.1 Uncultured bacterium clone T3-1_115 16S ribosomal RNA gene, partial sequence",4886,4,1528,83.31,83.64,99.61,119.56,16.22,4872.34,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097647.1 Uncultured bacterium clone T3-1_123 16S ribosomal RNA gene, partial sequence",814,4,1473,26.54,26.68,99.49,374.81,2.26,800.91,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097690.1 Uncultured bacterium clone T3-1_168 16S ribosomal RNA gene, partial sequence",1496,4,1526,52.49,52.69,99.63,189.8,4.52,1482.4,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097713.1 Uncultured bacterium clone T3-1_192 16S ribosomal RNA gene, partial sequence",1552,4,1547,53.26,53.39,99.76,187.29,4.8,1538.21,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097718.1 Uncultured bacterium clone T3-1_197 16S ribosomal RNA gene, partial sequence",4024,4,1524,69.42,69.62,99.72,143.64,10.55,4010.38,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097744.1 Uncultured bacterium clone T3-1_223 16S ribosomal RNA gene, partial sequence",3492,4,1473,74.27,74.47,99.73,134.28,11.39,3478.84,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097755.1 Uncultured bacterium clone T3-1_237 16S ribosomal RNA gene, partial sequence",1216,4,1517,53.33,55.77,95.63,179.31,4.63,1202.49,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,,
"77133|KX097769.1 Uncultured bacterium clone T3-1_254 16S ribosomal RNA gene, partial sequence",1044,4,1524,50.13,51.77,96.83,193.16,3.21,1030.44,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|KU826121.1 Uncultured bacterium clone GS1A_1226 16S ribosomal RNA gene, partial sequence",344,1,500,61.0,63.0,96.83,158.73,3.61,339.55,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|KU829077.1 Uncultured bacterium clone PS1B_0460 16S ribosomal RNA gene, partial sequence",268,1,477,61.84,62.89,98.33,159.0,3.12,263.76,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"166587|KX100083.1 Uncultured Chloroflexi bacterium clone ASK200-72 16S ribosomal RNA gene, partial sequence",914,2,820,45.24,45.24,100.0,221.02,5.49,906.69,1e-26,166587,Bacteria,unk_k,Chloroflexi,unk_c,unk_o,unk_f,unk_g,uncultured Chloroflexi bacterium
"9598|XR_001717309.1 PREDICTED: Pan troglodytes uncharacterized LOC107974493 (LOC107974493), ncRNA",680,3,1323,22.52,22.68,99.33,441.0,1.81,668.25,1e-26,9598,Eukaryota,Metazoa,Chordata,Mammalia,Primates,Hominidae,Pan,Pan troglodytes
"9598|XM_003310713.2 PREDICTED: Pan troglodytes peptidyl-prolyl cis-trans isomerase A-like 4C (LOC461885), mRNA",264,1,514,32.3,32.3,100.0,309.64,1.75,259.43,1e-26,9598,Eukaryota,Metazoa,Chordata,Mammalia,Primates,Hominidae,Pan,Pan troglodytes
"115547|KU351204.1 Uncultured archaeon clone SCSjl1108 16S ribosomal RNA gene, partial sequence",732,2,922,39.48,39.48,100.0,253.3,3.25,723.79,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"3818|KX257487.1 Arachis hypogaea chloroplast, complete genome",440258,466,156391,90.42,90.44,99.99,110.58,14.79,438861.3,1e-26,3818,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis hypogaea
"77133|KM095228.1 Uncultured bacterium clone 98 16S ribosomal RNA gene, partial sequence",738,2,749,37.78,40.05,94.33,249.67,6.01,731.32,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,,
"77133|KT223188.1 Uncultured bacterium clone BR47_2_027_Orca_Red_0to5cm_45.3 16S ribosomal RNA gene, partial sequence",958,4,1461,40.52,40.73,99.5,245.55,3.69,945.0,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KT223215.1 Uncultured bacterium clone 039_4650_24_16to19_72.1 16S ribosomal RNA gene, partial sequence",2250,4,1475,54.85,55.39,99.02,180.54,6.91,2236.83,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KT223218.1 Uncultured bacterium clone 044_4650_24_16to19_75.1 16S ribosomal RNA gene, partial sequence",846,4,1461,53.05,53.11,99.87,188.27,2.54,833.01,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KT223232.1 Uncultured bacterium clone 020_OrcaRed0to5_BR20_1and2_89.1 16S ribosomal RNA gene, partial sequence",1316,4,1433,55.9,57.71,96.86,173.28,5.42,1303.23,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|KX539518.1 Uncultured bacterium clone HMMV_Bac_18 16S ribosomal RNA gene, partial sequence",1054,2,800,79.62,79.75,99.84,125.39,8.07,1046.86,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"611|CP016532.1 Salmonella enterica subsp. enterica serovar Heidelberg strain SA01AB09084001 plasmid pSA01AB09084001_4, complete sequence",3534,12,4245,34.11,34.56,98.7,289.37,3.89,3496.18,1e-26,28901,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
"77133|KX367712.1 Uncultured bacterium clone 1808 16S ribosomal RNA gene, partial sequence",416,1,431,65.2,69.61,93.67,143.67,9.05,412.16,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,,
"198431|KT976202.1 Uncultured prokaryote clone New.CleanUp.ReferenceOTU143816 16S ribosomal RNA gene, partial sequence",250,1,446,64.8,66.14,97.97,151.19,3.3,246.04,1e-26,,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"203449|KX533076.1 Uncultured marine eukaryote clone G3_84 18S ribosomal RNA gene, partial sequence",1252,3,1167,50.81,50.9,99.83,196.46,4.88,1241.59,1e-26,203449,Eukaryota,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured marine eukaryote
"77133|KX812784.1 Uncultured bacterium clone Butane50_mme_846_Bact 16S ribosomal RNA gene, partial sequence",856,4,1522,48.09,49.47,97.21,202.12,3.73,842.47,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"9595|XM_019023970.1 PREDICTED: Gorilla gorilla gorilla organic solute transporter subunit alpha (LOC101128210), mRNA",1054,3,1105,26.97,27.15,99.33,368.33,3.8,1044.15,1e-26,9593,Eukaryota,Metazoa,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla
"115547|KX952485.1 Uncultured archaeon clone 490CT6A84 16S ribosomal RNA gene, partial sequence",686,2,872,35.09,35.55,98.71,281.29,5.5,678.23,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"77133|KX952814.1 Uncultured bacterium clone 490CT6B72 16S ribosomal RNA gene, partial sequence",592,2,854,35.01,35.13,99.67,284.67,2.81,584.4,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX953052.1 Uncultured bacterium clone 490CT10B83 16S ribosomal RNA gene, partial sequence",1710,2,886,95.15,98.08,97.01,101.96,12.86,1702.09,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"562|CP010227.1 Escherichia coli strain S1 plasmid A, complete sequence",5802,15,5101,51.5,51.6,99.81,193.81,5.81,5756.5,1e-26,562,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
"115547|KX581149.1 Uncultured archaeon clone HMMV_AR3_metagenome_SPADES_mcrA_01 methyl coenzyme-M reductase subunit A (mcrA) gene, partial cds",1700,4,1466,63.3,65.69,96.37,152.23,7.76,1686.92,1e-26,2157,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"155900|KX581156.1 Uncultured organism clone HMMV_AR2_metagenome_RecOTU_01 16S ribosomal RNA gene, partial sequence",3866,4,1585,25.17,25.24,99.75,396.25,13.47,3851.84,1e-26,155900,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured organism
"155900|KX581163.1 Uncultured organism clone HMMV_AR3_metagenome_RecOTU_02 16S ribosomal RNA gene, partial sequence",25006,4,1561,69.76,70.21,99.36,142.43,70.21,24992.03,1e-26,155900,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured organism
"155900|KX581168.1 Uncultured organism clone HMMV_AR3_metagenome_RecOTU_07 16S ribosomal RNA gene, partial sequence",1344,4,1476,48.1,48.24,99.72,207.3,3.94,1330.85,1e-26,155900,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured organism
"77133|KY376223.1 Uncultured bacterium clone OTU3028 16S ribosomal RNA gene, partial sequence",336,0,293,88.4,89.08,99.23,112.26,6.24,333.39,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"562|CP018801.1 Escherichia coli strain tolC-, complete genome",2405914,14230,4792200,27.72,27.76,99.89,360.28,2.09,2363557.27,1e-26,562,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
"77133|JQ999771.2 Uncultured bacterium clone GKJWQY101BUU53 23S ribosomal RNA gene, partial sequence",262,1,517,53.77,56.67,94.88,176.45,3.48,257.41,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,,
"77133|KX172513.1 Uncultured bacterium clone Ezz14565 16S ribosomal RNA gene, partial sequence",1074,2,828,55.56,55.56,100.0,180.0,5.07,1066.61,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX173180.1 Uncultured bacterium clone ExkYyy66 16S ribosomal RNA gene, partial sequence",1240,4,1443,46.5,47.4,98.1,210.96,4.99,1227.14,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
9606|KY429322.1 Homo sapiens clone CHM1_16_46404581_46404582 genomic sequence,2814,10,3676,49.73,49.95,99.56,200.22,2.93,2781.27,1e-26,9606,Eukaryota,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
9606|KY503332.1 Homo sapiens clone 112F breakpoint junction genomic sequence,782,0,310,70.65,73.55,96.05,135.96,5.84,779.23,1e-26,9604,Eukaryota,Metazoa,Chordata,Mammalia,Primates,Hominidae,,
9606|KY503458.1 Homo sapiens clone 237F breakpoint junction genomic sequence,180,0,332,70.48,70.78,99.57,141.28,2.12,177.05,1e-26,9606,Eukaryota,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
"77133|KY522473.1 Uncultured bacterium clone ELA_111314_OTU_7462 16S ribosomal RNA gene, partial sequence",324,1,428,57.24,61.45,93.16,162.74,5.53,320.19,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,,
"1454593|CP019997.1 Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1765 plasmid pSAN2-06-0624, complete sequence",3996,11,4018,55.9,55.9,100.0,178.9,4.68,3960.18,1e-26,28901,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
"155900|KY917487.1 Uncultured organism clone UniqueSequence2912 23S ribosomal RNA gene, partial sequence",252,1,367,38.96,40.87,95.33,244.67,2.86,248.73,1e-26,,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,,
"130454|XR_002358284.1 PREDICTED: Arachis ipaensis uncharacterized LOC110269319 (LOC110269319), ncRNA",1122,1,653,76.57,81.16,94.34,123.21,10.81,1116.17,1e-26,3803,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,,
"130454|XM_021117140.1 PREDICTED: Arachis ipaensis uncharacterized LOC110269346 (LOC110269346), partial mRNA",250,1,405,46.67,47.65,97.93,209.84,3.23,246.4,1e-26,3817,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,
"130454|XR_002358549.1 PREDICTED: Arachis ipaensis uncharacterized LOC110269759 (LOC110269759), ncRNA",158,0,208,97.6,100.0,97.6,100.0,4.48,156.15,1e-26,3817,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,
"130454|XR_001614901.2 PREDICTED: Arachis ipaensis uncharacterized LOC107617308 (LOC107617308), transcript variant X1, ncRNA",558,2,961,30.8,31.22,98.67,320.33,2.81,549.46,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_021102892.1 PREDICTED: Arachis ipaensis uncharacterized LOC110262580 (LOC110262580), mRNA",388,1,618,21.52,21.84,98.52,457.78,1.53,382.5,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_021117369.1 PREDICTED: Arachis ipaensis zinc finger CCCH domain-containing protein 43-like (LOC110269499), mRNA",386,1,589,49.58,50.93,97.33,196.33,4.21,380.76,1e-26,3817,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,
"130454|XM_021117541.1 PREDICTED: Arachis ipaensis uncharacterized LOC110269599 (LOC110269599), mRNA",432,1,567,50.44,52.91,95.33,189.0,4.23,426.95,1e-26,3803,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,,
"130454|XR_002358393.1 PREDICTED: Arachis ipaensis uncharacterized LOC110269622 (LOC110269622), ncRNA",496,2,699,36.34,39.06,93.04,256.04,3.41,489.78,1e-26,3803,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,,
"130454|XM_016334825.2 PREDICTED: Arachis ipaensis uncharacterized LOC107631394 (LOC107631394), mRNA",530,1,597,40.7,40.7,100.0,245.68,3.78,524.68,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
"130454|XM_021118150.1 PREDICTED: Arachis ipaensis 4-coumarate--CoA ligase 2-like (LOC107632209), transcript variant X2, mRNA",1158,3,1209,24.81,24.81,100.0,403.0,3.47,1147.22,1e-26,130454,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis ipaensis
