Closest_match,Score,Expected,Template_length,Template_Identity,Template_Coverage,Query_Identity,Query_Coverage,Depth,q_value,p_value,LCA_TaxId,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species
"91357|AF118019.1 Pseudoalteromonas sp. RE10F/5 16S ribosomal RNA gene, partial sequence",1244,7,1497,47.76,47.83,99.86,209.08,3.76,1220.81,1e-26,91357,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. RE10F/5
"991135|KX138856.1 Uncultured candidate division NC10 bacterium clone B5-32 16S ribosomal RNA gene, partial sequence",1558,2,459,88.89,89.76,99.03,111.41,14.59,1550.85,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX138866.1 Uncultured candidate division NC10 bacterium clone B5-44 16S ribosomal RNA gene, partial sequence",334,2,459,87.36,87.36,100.0,114.46,3.21,326.9,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX138867.1 Uncultured candidate division NC10 bacterium clone B5-45 16S ribosomal RNA gene, partial sequence",422,2,459,62.75,65.14,96.32,153.51,3.8,414.88,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KX138878.1 Uncultured candidate division NC10 bacterium clone B6-2 16S ribosomal RNA gene, partial sequence",1034,2,459,68.63,69.5,98.75,143.89,10.14,1026.85,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX138883.1 Uncultured candidate division NC10 bacterium clone B6-7 16S ribosomal RNA gene, partial sequence",410,2,459,63.18,64.05,98.64,156.12,3.79,402.89,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX138886.1 Uncultured candidate division NC10 bacterium clone B6-11 16S ribosomal RNA gene, partial sequence",414,2,459,78.0,78.0,100.0,128.21,3.85,406.89,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX138912.1 Uncultured candidate division NC10 bacterium clone B6-41 16S ribosomal RNA gene, partial sequence",300,2,459,76.25,77.78,98.04,128.57,2.62,292.91,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KX138922.1 Uncultured candidate division NC10 bacterium clone B7-17 16S ribosomal RNA gene, partial sequence",1374,2,459,64.71,65.36,99.0,153.0,12.15,1366.85,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX138925.1 Uncultured candidate division NC10 bacterium clone B7-20 16S ribosomal RNA gene, partial sequence",2028,2,459,69.5,70.15,99.07,142.55,19.64,2020.84,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX138926.1 Uncultured candidate division NC10 bacterium clone B7-22 16S ribosomal RNA gene, partial sequence",334,2,459,62.75,65.14,96.32,153.51,3.17,326.9,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KX138948.1 Uncultured candidate division NC10 bacterium clone B7-46 16S ribosomal RNA gene, partial sequence",1254,2,459,76.25,77.78,98.04,128.57,12.68,1246.85,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KX138962.1 Uncultured candidate division NC10 bacterium clone B8-13 16S ribosomal RNA gene, partial sequence",592,2,459,63.62,66.01,96.37,151.49,5.7,584.87,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KX138964.1 Uncultured candidate division NC10 bacterium clone B8-15 16S ribosomal RNA gene, partial sequence",663094,2,459,98.69,100.65,98.05,99.35,5952.38,663086.84,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KX138969.1 Uncultured candidate division NC10 bacterium clone B8-20 16S ribosomal RNA gene, partial sequence",1166,2,459,83.66,86.71,96.48,115.33,10.88,1158.85,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KX138975.1 Uncultured candidate division NC10 bacterium clone B8-26 16S ribosomal RNA gene, partial sequence",1150,2,459,98.47,100.22,98.26,99.78,11.4,1142.85,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KX138980.1 Uncultured candidate division NC10 bacterium clone B8-31 16S ribosomal RNA gene, partial sequence",348,2,459,84.75,91.72,92.4,109.03,3.82,340.9,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,,
"991135|KX138982.1 Uncultured candidate division NC10 bacterium clone B8-33 16S ribosomal RNA gene, partial sequence",2212,2,459,69.5,71.68,96.96,139.51,21.19,2204.84,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"77133|KX088762.1 Uncultured bacterium clone SBW-12 16S ribosomal RNA gene, partial sequence",280,2,459,63.18,65.58,96.35,152.49,2.23,272.91,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|KT223181.1 Uncultured bacterium clone 058_4650_24_0to1_38.1 16S ribosomal RNA gene, partial sequence",2480,7,1480,79.46,84.53,94.0,118.31,11.52,2456.98,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,,
"663|CP016225.1 Vibrio alginolyticus strain ZJ-T chromosome 2, complete sequence",1878660,9719,1870966,66.38,66.97,99.12,149.32,4.47,1849700.2,1e-26,663,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio alginolyticus
"77133|KR821110.1 Uncultured bacterium clone 16S-BM-27__M13F_A75574_F09_1412055022J_Otu06 16S ribosomal RNA gene, partial sequence",264,2,459,61.66,65.36,94.33,153.0,2.55,256.92,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,,
"663|KX245315.1 Vibrio alginolyticus T3SS effector protein HopPmaJ (hopPmaJ) gene, complete cds",200,1,345,93.91,94.49,99.39,105.83,3.04,194.68,1e-26,663,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio alginolyticus
"991135|KX827672.1 Uncultured candidate division NC10 bacterium clone DC-30 16S ribosomal RNA gene, partial sequence",270,2,459,70.59,71.24,99.08,140.37,2.55,262.91,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX827676.1 Uncultured candidate division NC10 bacterium clone DP-2 16S ribosomal RNA gene, partial sequence",1222,2,459,76.91,77.78,98.88,128.57,11.49,1214.85,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX827677.1 Uncultured candidate division NC10 bacterium clone DP-3 16S ribosomal RNA gene, partial sequence",428,2,459,68.63,71.24,96.33,140.37,3.81,420.88,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KX827682.1 Uncultured candidate division NC10 bacterium clone DP-8 16S ribosomal RNA gene, partial sequence",394,2,459,77.34,77.56,99.72,128.93,3.84,386.89,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX827688.1 Uncultured candidate division NC10 bacterium clone DP-14 16S ribosomal RNA gene, partial sequence",1186,2,459,73.64,76.69,96.02,130.4,10.17,1178.85,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,,
"991135|KX827689.1 Uncultured candidate division NC10 bacterium clone DP-15 16S ribosomal RNA gene, partial sequence",1464,2,459,70.81,71.9,98.48,139.09,13.37,1456.85,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX827692.1 Uncultured candidate division NC10 bacterium clone DP-18 16S ribosomal RNA gene, partial sequence",360,2,459,93.46,98.69,94.7,101.32,3.56,352.89,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,,
"991135|KX827694.1 Uncultured candidate division NC10 bacterium clone DP-20 16S ribosomal RNA gene, partial sequence",410,2,459,67.1,67.32,99.68,148.54,3.5,402.89,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX827696.1 Uncultured candidate division NC10 bacterium clone DP-22 16S ribosomal RNA gene, partial sequence",678,2,459,66.88,69.72,95.94,143.44,6.35,670.86,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,,
"991135|KX827697.1 Uncultured candidate division NC10 bacterium clone DP-23 16S ribosomal RNA gene, partial sequence",492,2,459,92.59,92.59,100.0,108.0,4.58,484.88,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX827700.1 Uncultured candidate division NC10 bacterium clone DP-26 16S ribosomal RNA gene, partial sequence",714,2,459,62.75,65.14,96.32,153.51,6.31,706.86,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KX827713.1 Uncultured candidate division NC10 bacterium clone DP-46 16S ribosomal RNA gene, partial sequence",280,2,459,84.97,84.97,100.0,117.69,2.59,272.91,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX827718.1 Uncultured candidate division NC10 bacterium clone DP-52 16S ribosomal RNA gene, partial sequence",686,2,459,89.11,91.72,97.15,109.03,6.39,678.86,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"77133|KY050714.1 Uncultured bacterium clone B36 16S ribosomal RNA gene, partial sequence",4036,4,840,39.17,39.52,99.1,253.01,27.65,4022.9,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX953052.1 Uncultured bacterium clone 490CT10B83 16S ribosomal RNA gene, partial sequence",1068,4,886,97.86,100.11,97.75,99.89,7.68,1054.24,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"155900|KX581156.1 Uncultured organism clone HMMV_AR2_metagenome_RecOTU_01 16S ribosomal RNA gene, partial sequence",3566,8,1585,33.75,33.88,99.63,295.16,11.89,3541.32,1e-26,155900,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured organism
"155900|KX581164.1 Uncultured organism clone HMMV_AR3_metagenome_RecOTU_03 16S ribosomal RNA gene, partial sequence",826,8,1556,91.77,92.35,99.37,108.28,2.79,802.01,1e-26,155900,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured organism
"991135|KX260423.1 Uncultured candidate division NC10 bacterium clone 16S-July-S01-23 16S ribosomal RNA gene, partial sequence",1320,2,460,68.04,69.13,98.43,144.65,11.99,1312.83,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"1869227|KX279968.1 Bacterium strain SCSIO16407 LuxS gene, partial cds",400,2,407,95.09,97.79,97.24,102.26,3.77,393.69,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"38313|KY451947.1 Shewanella algae strain B516 putative amine monooxygenase (avbB) gene, complete cds",1532,7,1347,98.07,99.93,98.14,100.07,5.19,1511.09,1e-26,22,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,
"38313|KY451948.1 Shewanella algae strain B516 putative N-hydroxydiamine-succinyl CoA transferase (avbC) gene, complete cds",494,3,618,88.51,89.48,98.92,111.75,3.65,484.43,1e-26,38313,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella algae
"38313|KY451949.1 Shewanella algae strain B516 avaroferrin siderophore biosynthesis protein (avbD) gene, complete cds",1736,9,1893,77.71,78.76,98.66,126.96,4.12,1706.66,1e-26,38313,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella algae
"38313|KY451950.1 Shewanella algae strain B516 putative TonB-dependent siderophore receptor (avtA) gene, complete cds",2604,11,2169,78.84,79.85,98.73,125.23,5.54,2570.32,1e-26,38313,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella algae
"38313|KY451951.1 Shewanella algae strain B516 putative iron-siderophore ABC transporter substrate-binding protein (avtB) gene, complete cds",1020,5,1101,86.92,89.83,96.76,111.32,5.99,1002.93,1e-26,22,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,
"38313|KY451952.1 Shewanella algae strain B516 putative iron-siderophore ABC transporter permease component (avtC) gene, complete cds",1578,5,1050,88.67,90.1,98.41,110.99,6.85,1561.68,1e-26,38313,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella algae
"38313|KY451953.1 Shewanella algae strain B516 putative iron-siderophore ABC transporter permease component (avtD) gene, complete cds",2080,5,1062,99.34,100.0,99.34,100.0,8.34,2063.47,1e-26,38313,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella algae
"38313|KY451954.1 Shewanella algae strain B516 putative iron-siderophore ABC transporter ATP-binding protein (avtE) gene, complete cds",1892,4,876,98.06,100.0,98.06,100.0,9.21,1878.36,1e-26,22,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,
"38313|KY451955.1 Shewanella algae strain B516 putative ferric iron reductase (avtF) gene, complete cds",1040,4,822,94.89,98.18,96.65,101.86,6.42,1027.23,1e-26,22,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,
"38313|KY451956.1 Shewanella algae strain B516 putative TonB-dependent receptor (avtG) gene, complete cds",3534,9,1914,99.11,100.0,99.11,100.0,8.51,3504.22,1e-26,38313,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella algae
"38313|KY451957.1 Shewanella algae strain B516 putative periplasmic siderophore cleavage esterase IroE family (avtH) gene, complete cds",1396,5,1071,96.17,98.51,97.63,101.52,6.04,1379.36,1e-26,22,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,
"671143|KY078443.1 Candidatus Methylomirabilis oxyfera clone Enr3-15 16S ribosomal RNA gene, partial sequence",396,2,460,84.57,87.83,96.29,113.86,3.83,388.87,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,,
"991135|KX422809.1 Uncultured candidate division NC10 bacterium clone 1-6 16S ribosomal RNA gene, partial sequence",1068,2,459,67.32,67.97,99.04,147.12,10.16,1060.85,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX422810.1 Uncultured candidate division NC10 bacterium clone 1-7 16S ribosomal RNA gene, partial sequence",2054,2,459,89.11,91.72,97.15,109.03,19.24,2046.84,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KX422839.1 Uncultured candidate division NC10 bacterium clone B2-7 16S ribosomal RNA gene, partial sequence",1958,2,459,78.0,78.0,100.0,128.21,17.95,1950.84,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX422849.1 Uncultured candidate division NC10 bacterium clone B2-17 16S ribosomal RNA gene, partial sequence",996,2,459,74.07,78.0,94.97,128.21,10.08,988.85,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,,
"991135|KX422853.1 Uncultured candidate division NC10 bacterium clone B3-2 16S ribosomal RNA gene, partial sequence",1728,2,459,71.02,71.68,99.09,139.51,15.87,1720.84,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX422854.1 Uncultured candidate division NC10 bacterium clone B3-3 16S ribosomal RNA gene, partial sequence",1634,2,459,89.98,90.63,99.28,110.34,15.88,1626.84,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX422858.1 Uncultured candidate division NC10 bacterium clone B3-7 16S ribosomal RNA gene, partial sequence",1844,2,459,86.71,86.71,100.0,115.33,17.96,1836.84,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX422860.1 Uncultured candidate division NC10 bacterium clone B3-9 16S ribosomal RNA gene, partial sequence",244,2,459,64.27,65.14,98.66,153.51,1.93,236.92,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX422861.1 Uncultured candidate division NC10 bacterium clone B3-10 16S ribosomal RNA gene, partial sequence",3488,2,459,77.34,78.0,99.16,128.21,32.27,3480.84,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX422864.1 Uncultured candidate division NC10 bacterium clone B3-13 16S ribosomal RNA gene, partial sequence",1582,2,459,85.84,86.49,99.24,115.62,15.55,1574.85,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX422892.1 Uncultured candidate division NC10 bacterium clone 4-25 16S ribosomal RNA gene, partial sequence",264,2,459,63.4,66.23,95.72,150.99,2.24,256.92,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,,
"991135|KX422897.1 Uncultured candidate division NC10 bacterium clone 4-31 16S ribosomal RNA gene, partial sequence",298,2,459,62.96,63.4,99.31,157.73,3.2,290.91,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX422909.1 Uncultured candidate division NC10 bacterium clone 5-3 16S ribosomal RNA gene, partial sequence",954,2,459,64.05,64.49,99.32,155.07,9.15,946.85,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX422912.1 Uncultured candidate division NC10 bacterium clone 5-6 16S ribosomal RNA gene, partial sequence",510,2,459,86.06,90.2,95.41,110.87,5.15,502.88,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,,
"991135|KX422914.1 Uncultured candidate division NC10 bacterium clone 5-9 16S ribosomal RNA gene, partial sequence",422,2,459,61.22,64.05,95.58,156.12,3.49,414.88,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,,
"991135|KX422930.1 Uncultured candidate division NC10 bacterium clone 5-26 16S ribosomal RNA gene, partial sequence",1162,2,459,89.54,91.72,97.62,109.03,10.3,1154.85,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KX422949.1 Uncultured candidate division NC10 bacterium clone 6-1 16S ribosomal RNA gene, partial sequence",1724,2,459,82.79,83.44,99.22,119.84,16.45,1716.84,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX422962.1 Uncultured candidate division NC10 bacterium clone 6-15 16S ribosomal RNA gene, partial sequence",1874,2,459,86.27,87.36,98.75,114.46,17.83,1866.84,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX422966.1 Uncultured candidate division NC10 bacterium clone 6-20 16S ribosomal RNA gene, partial sequence",2506,2,459,89.54,90.85,98.56,110.07,23.39,2498.84,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX422987.1 Uncultured candidate division NC10 bacterium clone 7-10 16S ribosomal RNA gene, partial sequence",2616,2,459,98.47,100.0,98.47,100.0,26.35,2608.84,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX423004.1 Uncultured candidate division NC10 bacterium clone 7-27 16S ribosomal RNA gene, partial sequence",462,2,459,89.32,90.63,98.56,110.34,4.39,454.88,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX423021.1 Uncultured candidate division NC10 bacterium clone 8-15 16S ribosomal RNA gene, partial sequence",1086,2,459,63.62,64.49,98.65,155.07,8.82,1078.85,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KX423023.1 Uncultured candidate division NC10 bacterium clone 8-17 16S ribosomal RNA gene, partial sequence",550,2,459,65.8,67.54,97.42,148.06,5.13,542.87,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
