Closest_match,Score,Expected,Template_length,Template_Identity,Template_Coverage,Query_Identity,Query_Coverage,Depth,q_value,p_value,LCA_TaxId,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species
"77133|KX097260.1 Uncultured bacterium clone T9-1_6 16S ribosomal RNA gene, partial sequence",5468,0,1521,95.86,96.25,99.59,103.89,18.55,5467.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097261.1 Uncultured bacterium clone T9-1_7 16S ribosomal RNA gene, partial sequence",1632,0,1530,34.71,34.77,99.81,287.59,4.22,1631.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097265.1 Uncultured bacterium clone T9-1_11 16S ribosomal RNA gene, partial sequence",5428,0,1528,99.48,100.0,99.48,100.0,16.53,5427.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097270.1 Uncultured bacterium clone T9-1_16 16S ribosomal RNA gene, partial sequence",2410,0,1500,96.73,97.07,99.66,103.02,6.85,2409.26,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097271.1 Uncultured bacterium clone T9-1_17 16S ribosomal RNA gene, partial sequence",2774,0,1520,94.28,94.34,99.93,106.0,8.45,2773.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097274.1 Uncultured bacterium clone T9-1_20 16S ribosomal RNA gene, partial sequence",2064,0,1519,99.08,99.34,99.73,100.66,6.68,2063.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097278.1 Uncultured bacterium clone T9-1_25 16S ribosomal RNA gene, partial sequence",3254,0,1491,97.12,97.79,99.31,102.26,10.04,3253.26,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097280.1 Uncultured bacterium clone T9-1_27 16S ribosomal RNA gene, partial sequence",3060,0,1515,93.86,93.99,99.86,106.39,9.09,3059.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097287.1 Uncultured bacterium clone T9-1_34 16S ribosomal RNA gene, partial sequence",1826,0,1485,99.73,100.0,99.73,100.0,6.16,1825.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097288.1 Uncultured bacterium clone T9-1_35 16S ribosomal RNA gene, partial sequence",998,0,1514,76.22,76.68,99.4,130.4,3.36,997.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097293.1 Uncultured bacterium clone T9-1_40 16S ribosomal RNA gene, partial sequence",29120,0,1471,99.86,100.0,99.86,100.0,96.29,29119.28,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097299.1 Uncultured bacterium clone T9-1_46 16S ribosomal RNA gene, partial sequence",7166,0,1520,99.93,100.0,99.93,100.0,24.22,7165.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097302.1 Uncultured bacterium clone T9-1_49 16S ribosomal RNA gene, partial sequence",12016,0,1520,99.8,100.0,99.8,100.0,35.08,12015.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097312.1 Uncultured bacterium clone T9-1_59 16S ribosomal RNA gene, partial sequence",1404,0,1500,68.67,68.93,99.61,145.07,4.1,1403.26,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097319.1 Uncultured bacterium clone T9-1_67 16S ribosomal RNA gene, partial sequence",800,0,1460,93.63,94.38,99.2,105.95,3.08,799.28,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097330.1 Uncultured bacterium clone T9-1_79 16S ribosomal RNA gene, partial sequence",1122,0,1516,75.92,76.45,99.31,130.8,3.73,1121.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097331.1 Uncultured bacterium clone T9-1_80 16S ribosomal RNA gene, partial sequence",2380,0,1532,79.05,79.7,99.18,125.47,7.52,2379.24,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097333.1 Uncultured bacterium clone T9-1_82 16S ribosomal RNA gene, partial sequence",976,0,1501,75.22,75.55,99.56,132.36,3.2,975.26,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097335.1 Uncultured bacterium clone T9-1_85 16S ribosomal RNA gene, partial sequence",874,0,1502,78.03,78.16,99.83,127.94,3.2,873.26,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097342.1 Uncultured bacterium clone T9-1_93 16S ribosomal RNA gene, partial sequence",1534,0,1483,74.31,74.65,99.55,133.97,4.82,1533.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097344.1 Uncultured bacterium clone T9-1_95 16S ribosomal RNA gene, partial sequence",1656,0,1504,56.18,56.18,100.0,177.99,4.74,1655.26,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097345.1 Uncultured bacterium clone T9-1_96 16S ribosomal RNA gene, partial sequence",2700,0,1520,85.79,85.92,99.85,116.39,7.94,2699.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097348.1 Uncultured bacterium clone T9-1_3 16S ribosomal RNA gene, partial sequence",762,0,1518,65.88,65.94,99.9,151.65,2.5,761.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097366.1 Uncultured bacterium clone T1-1_17 16S ribosomal RNA gene, partial sequence",1316,0,1473,54.04,54.18,99.75,184.59,4.07,1315.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097374.1 Uncultured bacterium clone T1-1_26 16S ribosomal RNA gene, partial sequence",1448,0,1473,56.62,56.96,99.4,175.57,4.92,1447.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097387.1 Uncultured bacterium clone T1-1_41 16S ribosomal RNA gene, partial sequence",1092,0,1472,35.53,35.94,98.87,278.26,3.64,1091.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097423.1 Uncultured bacterium clone T1-1_80 16S ribosomal RNA gene, partial sequence",4672,0,1477,88.02,88.08,99.92,113.53,15.63,4671.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097424.1 Uncultured bacterium clone T1-1_81 16S ribosomal RNA gene, partial sequence",3938,0,1473,64.9,65.31,99.38,153.12,12.39,3937.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097427.1 Uncultured bacterium clone T1-1_84 16S ribosomal RNA gene, partial sequence",1118,0,1521,65.94,66.27,99.5,150.89,3.71,1117.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097432.1 Uncultured bacterium clone T1-1_90 16S ribosomal RNA gene, partial sequence",4378,0,1467,100.0,100.0,100.0,100.0,13.72,4377.28,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097440.1 Uncultured bacterium clone T1-1_98 16S ribosomal RNA gene, partial sequence",1456,0,1474,52.71,52.78,99.87,189.46,4.68,1455.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097469.1 Uncultured bacterium clone T3-1_27 16S ribosomal RNA gene, partial sequence",1376,0,1521,85.47,85.73,99.69,116.64,4.04,1375.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097470.1 Uncultured bacterium clone T3-1_28 16S ribosomal RNA gene, partial sequence",1054,0,1515,98.75,100.0,98.75,100.0,3.81,1053.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097473.1 Uncultured bacterium clone T3-1_33 16S ribosomal RNA gene, partial sequence",5516,0,1500,70.87,70.93,99.91,140.98,16.37,5515.26,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097487.1 Uncultured bacterium clone T3-1_48 16S ribosomal RNA gene, partial sequence",1406,0,1520,58.16,58.42,99.55,171.17,4.47,1405.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097492.1 Uncultured bacterium clone T3-1_53 16S ribosomal RNA gene, partial sequence",5824,0,1502,99.67,100.0,99.67,100.0,16.29,5823.26,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097506.1 Uncultured bacterium clone T3-1_68 16S ribosomal RNA gene, partial sequence",3784,0,1473,73.93,74.0,99.91,135.14,11.94,3783.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097512.1 Uncultured bacterium clone T3-1_74 16S ribosomal RNA gene, partial sequence",752,0,1501,58.56,58.63,99.89,170.57,2.1,751.26,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097514.1 Uncultured bacterium clone T3-1_76 16S ribosomal RNA gene, partial sequence",832,0,1482,78.21,78.81,99.23,126.88,2.59,831.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097520.1 Uncultured bacterium clone T3-1_83 16S ribosomal RNA gene, partial sequence",776,0,1535,51.73,53.16,97.3,188.11,2.5,775.24,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|KX097536.1 Uncultured bacterium clone T3-1_29 16S ribosomal RNA gene, partial sequence",3774,0,1518,98.81,98.88,99.93,101.13,10.85,3773.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097569.1 Uncultured bacterium clone T4-1_33 16S ribosomal RNA gene, partial sequence",1604,0,1515,98.28,98.94,99.33,101.07,4.83,1603.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097575.1 Uncultured bacterium clone T4-1_41 16S ribosomal RNA gene, partial sequence",19974,0,1520,99.67,100.0,99.67,100.0,62.89,19973.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097585.1 Uncultured bacterium clone T4-1_52 16S ribosomal RNA gene, partial sequence",1344,0,1521,67.06,67.32,99.61,148.54,4.0,1343.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097587.1 Uncultured bacterium clone T4-1_54 16S ribosomal RNA gene, partial sequence",914,0,1497,85.44,85.7,99.69,116.68,2.94,913.26,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097647.1 Uncultured bacterium clone T3-1_123 16S ribosomal RNA gene, partial sequence",57318,0,1473,100.0,100.0,100.0,100.0,187.43,57317.28,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097684.1 Uncultured bacterium clone T3-1_162 16S ribosomal RNA gene, partial sequence",998,0,1473,33.2,33.2,100.0,301.23,2.65,997.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097693.1 Uncultured bacterium clone T3-1_171 16S ribosomal RNA gene, partial sequence",740,0,1473,39.17,39.38,99.48,253.97,2.24,739.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097704.1 Uncultured bacterium clone T3-1_183 16S ribosomal RNA gene, partial sequence",5900,0,1473,65.51,65.92,99.38,151.7,19.08,5899.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097726.1 Uncultured bacterium clone T3-1_204 16S ribosomal RNA gene, partial sequence",800,0,1481,78.87,79.0,99.83,126.58,2.59,799.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097737.1 Uncultured bacterium clone T3-1_216 16S ribosomal RNA gene, partial sequence",1150,0,1500,90.93,91.93,98.91,108.77,3.62,1149.26,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097738.1 Uncultured bacterium clone T3-1_217 16S ribosomal RNA gene, partial sequence",972,0,1529,67.63,67.76,99.81,147.59,2.92,971.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097752.1 Uncultured bacterium clone T3-1_234 16S ribosomal RNA gene, partial sequence",1882,0,1500,81.93,82.53,99.27,121.16,5.21,1881.26,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097768.1 Uncultured bacterium clone T3-1_253 16S ribosomal RNA gene, partial sequence",986,0,1518,63.97,64.03,99.9,156.17,3.36,985.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097770.1 Uncultured bacterium clone T3-1_255 16S ribosomal RNA gene, partial sequence",4446,0,1476,42.55,42.89,99.21,233.18,12.84,4445.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097772.1 Uncultured bacterium clone T3-1_257 16S ribosomal RNA gene, partial sequence",3584,0,1529,97.97,98.23,99.73,101.8,11.17,3583.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097779.1 Uncultured bacterium clone T3-1_264 16S ribosomal RNA gene, partial sequence",1206,0,1473,57.91,58.04,99.77,172.28,3.86,1205.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097782.1 Uncultured bacterium clone T3-1_267 16S ribosomal RNA gene, partial sequence",2136,0,1521,90.86,90.99,99.86,109.9,6.97,2135.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097785.1 Uncultured bacterium clone T3-1_271 16S ribosomal RNA gene, partial sequence",1368,0,1501,88.01,88.41,99.55,113.11,4.32,1367.26,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097800.1 Uncultured bacterium clone T3-1_286 16S ribosomal RNA gene, partial sequence",5128,0,1517,98.68,99.01,99.67,101.0,18.07,5127.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX097808.1 Uncultured bacterium clone T3-1_295 16S ribosomal RNA gene, partial sequence",1142,0,1505,96.61,97.41,99.18,102.66,3.28,1141.26,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KU825638.1 Uncultured bacterium clone GS1A_1469 16S ribosomal RNA gene, partial sequence",344,0,460,99.35,100.0,99.35,100.0,3.72,343.77,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KU826166.1 Uncultured bacterium clone GS1A_1292 16S ribosomal RNA gene, partial sequence",260,0,467,73.88,74.95,98.57,133.43,2.79,259.77,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KU826473.1 Uncultured bacterium clone GS1A_4694 16S ribosomal RNA gene, partial sequence",410,0,504,98.02,99.01,99.0,101.0,4.29,409.75,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KU827699.1 Uncultured bacterium clone PS1B_4059 16S ribosomal RNA gene, partial sequence",322,0,484,95.45,98.55,96.86,101.47,3.91,321.76,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|KU830049.1 Uncultured bacterium clone PS1B_0737 16S ribosomal RNA gene, partial sequence",294,0,473,86.68,86.89,99.76,115.09,3.08,293.77,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KR857599.1 Uncultured bacterium clone BR51_2/3_044su_OBNS 16S ribosomal RNA gene, partial sequence",1136,0,1489,97.31,97.38,99.93,102.69,3.6,1135.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KT223190.1 Uncultured bacterium clone 003_4650_24ss 16S ribosomal RNA gene, partial sequence",950,0,1467,70.28,70.35,99.9,142.15,3.07,949.28,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KT223191.1 Uncultured bacterium clone 005_4650_24_16to19_48.1 16S ribosomal RNA gene, partial sequence",4504,0,1482,97.57,97.64,99.93,102.42,15.06,4503.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KT223218.1 Uncultured bacterium clone 044_4650_24_16to19_75.1 16S ribosomal RNA gene, partial sequence",1318,0,1461,64.41,64.82,99.37,154.28,4.54,1317.28,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"60890|CP015124.1 Phaeobacter gallaeciensis strain JL2886, complete genome",2643412,603,4061725,84.43,84.79,99.58,117.94,2.88,2641601.84,1e-26,60890,Bacteria,unk_k,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Phaeobacter,Phaeobacter gallaeciensis
"77133|KX422088.1 Uncultured bacterium clone WP12Z5D adenosine-5'-phosphosulfate reductase alpha subunit (aprA) gene, partial cds",1424,0,1412,71.46,77.12,92.65,129.66,7.45,1423.3,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,,
"203449|KX533306.1 Uncultured marine eukaryote clone o1_39 18S ribosomal RNA gene, partial sequence",784,0,1355,89.45,89.96,99.43,111.16,2.86,783.33,1e-26,203449,Eukaryota,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured marine eukaryote
"171953|KX890293.1 Uncultured Acidobacteria bacterium clone SHB147 16S ribosomal RNA gene, partial sequence",634,0,627,84.37,84.53,99.81,118.3,5.21,633.69,1e-26,171953,Bacteria,unk_k,Acidobacteria,unk_c,unk_o,unk_f,unk_g,uncultured Acidobacteria bacterium
"77133|KY190894.1 Uncultured bacterium clone S1B1S_11-029 16S ribosomal RNA gene, partial sequence",1042,0,1465,48.05,48.19,99.72,207.51,3.48,1041.28,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX352516.1 Uncultured bacterium clone CS_H12SRB3 NiFe uptake hydrogenase gene, partial cds",2746,0,699,94.42,100.0,94.42,100.0,32.29,2745.66,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,,
"1665555|LT629996.1 Arcobacter sp. EP1 partial 16S rRNA gene, strain EP1",1952,0,1354,70.31,70.75,99.37,141.34,6.64,1951.33,1e-26,1665555,Bacteria,unk_k,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Arcobacter sp. EP1
"77133|KX172190.1 Uncultured bacterium clone EzyYyy12 16S ribosomal RNA gene, partial sequence",2946,0,1482,93.52,93.52,100.0,106.93,9.36,2945.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172213.1 Uncultured bacterium clone EzyYyy34 16S ribosomal RNA gene, partial sequence",2150,0,1478,70.16,70.16,100.0,142.53,6.89,2149.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172232.1 Uncultured bacterium clone EzyYyy53 16S ribosomal RNA gene, partial sequence",734,0,1456,57.76,57.76,100.0,173.13,2.85,733.28,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172263.1 Uncultured bacterium clone EzyYyy86 16S ribosomal RNA gene, partial sequence",1262,0,1456,87.36,87.5,99.84,114.29,4.12,1261.28,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172350.1 Uncultured bacterium clone EzyYy146 16S ribosomal RNA gene, partial sequence",4660,0,1449,97.52,97.72,99.79,102.33,15.02,4659.29,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172374.1 Uncultured bacterium clone EzyYy241 16S ribosomal RNA gene, partial sequence",16036,0,1482,99.8,99.8,100.0,100.2,53.14,16035.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172381.1 Uncultured bacterium clone EzyYy248 16S ribosomal RNA gene, partial sequence",2366,0,1481,97.84,98.11,99.72,101.93,7.67,2365.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172433.1 Uncultured bacterium clone EzyYy258 16S ribosomal RNA gene, partial sequence",3290,0,1463,97.33,97.4,99.93,102.67,11.37,3289.28,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172519.1 Uncultured bacterium clone EyjYyy99 16S ribosomal RNA gene, partial sequence",1396,0,1429,66.06,66.55,99.26,150.26,5.04,1395.3,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172563.1 Uncultured bacterium clone EyjYyy12 16S ribosomal RNA gene, partial sequence",746,0,1476,88.14,88.41,99.69,113.1,2.36,745.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172572.1 Uncultured bacterium clone EyjYyy32 16S ribosomal RNA gene, partial sequence",1174,0,1471,64.24,64.31,99.89,155.5,3.47,1173.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172604.1 Uncultured bacterium clone EyjYy178 16S ribosomal RNA gene, partial sequence",3278,0,1446,90.59,90.66,99.92,110.3,9.81,3277.29,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172661.1 Uncultured bacterium clone EyjYy236 16S ribosomal RNA gene, partial sequence",878,0,1458,61.32,61.32,100.0,163.09,2.66,877.28,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172691.1 Uncultured bacterium clone CzzYy108 16S ribosomal RNA gene, partial sequence",4394,0,1434,87.66,87.73,99.92,113.99,15.68,4393.29,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172940.1 Uncultured bacterium clone EzlYy156 16S ribosomal RNA gene, partial sequence",1756,0,1463,74.3,74.3,100.0,134.59,5.74,1755.28,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172942.1 Uncultured bacterium clone EzlYy158 16S ribosomal RNA gene, partial sequence",1070,0,1494,58.3,58.5,99.66,170.94,4.02,1069.26,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172949.1 Uncultured bacterium clone EzlYyy45 16S ribosomal RNA gene, partial sequence",1120,0,1482,91.09,91.97,99.05,108.73,3.91,1119.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172959.1 Uncultured bacterium clone EzlYyy55 16S ribosomal RNA gene, partial sequence",1102,0,1455,92.3,93.26,98.97,107.22,4.05,1101.28,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX172997.1 Uncultured bacterium clone EzlYy172 16S ribosomal RNA gene, partial sequence",1174,0,1479,76.2,76.74,99.3,130.31,3.82,1173.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX173000.1 Uncultured bacterium clone EzlYy178 16S ribosomal RNA gene, partial sequence",1202,0,1494,57.9,57.9,100.0,172.72,4.65,1201.26,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KX173003.1 Uncultured bacterium clone EzlYy182 16S ribosomal RNA gene, partial sequence",6328,0,1402,97.57,97.57,100.0,102.49,21.37,6327.31,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
